table,column,dtype,bins,distinct_count,hists
web_page,wp_web_page_id,string,[],1004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
web_page,wp_rec_start_date,date,"[1997-09-03, 1999-09-04, 2000-09-03, 2001-09-03]",4,"[10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10107, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 10838, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11203, 11568, 11568, 11568, 11568, 11568, 11568, 11568, 11568, 11568, 11568, 11568, 11568]"
web_page,wp_rec_end_date,date,"[1999-09-03, 2000-09-02, 2001-09-02]",3,"[10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 10837, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11202, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567, 11567]"
web_page,wp_creation_date_sk,int,"[2450675.0, 2450687.0, 2450690.0, 2450694.0, 2450696.0, 2450698.0, 2450699.0, 2450700.0, 2450702.0, 2450704.0, 2450708.0, 2450709.0, 2450711.0, 2450714.0, 2450716.0, 2450718.0, 2450719.0, 2450720.0, 2450722.0, 2450723.0, 2450724.0, 2450725.0, 2450726.0, 2450727.0, 2450729.0, 2450730.0, 2450732.0, 2450733.0, 2450734.0, 2450735.0, 2450737.0, 2450738.0, 2450739.0, 2450740.0, 2450741.0, 2450742.0, 2450743.0, 2450744.0, 2450745.0, 2450746.0, 2450747.0, 2450748.0, 2450749.0, 2450750.0, 2450752.0, 2450753.0, 2450755.0, 2450756.0, 2450757.0, 2450758.0, 2450759.0, 2450760.0, 2450761.0, 2450762.0, 2450764.0, 2450765.0, 2450766.0, 2450767.0, 2450768.0, 2450769.0, 2450770.0, 2450771.0, 2450772.0, 2450773.0, 2450774.0, 2450775.0, 2450776.0, 2450777.0, 2450778.0, 2450779.0, 2450780.0, 2450781.0, 2450782.0, 2450783.0, 2450784.0, 2450785.0, 2450786.0, 2450787.0, 2450788.0, 2450789.0, 2450790.0, 2450791.0, 2450792.0, 2450793.0, 2450794.0, 2450795.0, 2450796.0, 2450797.0, 2450798.0, 2450799.0, 2450800.0, 2450801.0, 2450802.0, 2450803.0, 2450804.0, 2450805.0, 2450806.0, 2450807.0, 2450808.0, 2450809.0, 2450810.0, 2450811.0, 2450812.0, 2450813.0, 2450814.0, 2450815.0]",120,"[2450675.0, 2450690.4, 2450696.4, 2450699.3, 2450702.8, 2450708.5, 2450712.8, 2450717.4, 2450719.8, 2450722.9, 2450725.0, 2450727.2, 2450730.4, 2450733.3, 2450735.8, 2450738.5, 2450740.6, 2450742.7, 2450744.8, 2450746.9, 2450749.0, 2450752.1, 2450755.2, 2450757.3, 2450759.4, 2450761.5, 2450764.6, 2450766.7, 2450768.8, 2450770.9, 2450773.0, 2450775.1, 2450777.2, 2450779.3, 2450781.4, 2450783.5, 2450785.6, 2450787.7, 2450789.8, 2450791.9, 2450794.0, 2450796.1, 2450798.2, 2450800.3, 2450802.4, 2450804.5, 2450806.6, 2450808.7, 2450810.8, 2450812.9, 2450815.0]"
web_page,wp_access_date_sk,int,"[2452548.0, 2452549.0, 2452550.0, 2452551.0, 2452552.0, 2452553.0, 2452554.0, 2452555.0, 2452556.0, 2452557.0, 2452558.0, 2452559.0, 2452560.0, 2452561.0, 2452562.0, 2452563.0, 2452564.0, 2452565.0, 2452566.0, 2452567.0, 2452568.0, 2452569.0, 2452570.0, 2452571.0, 2452572.0, 2452573.0, 2452574.0, 2452575.0, 2452576.0, 2452577.0, 2452578.0, 2452579.0, 2452580.0, 2452581.0, 2452582.0, 2452583.0, 2452584.0, 2452585.0, 2452586.0, 2452587.0, 2452588.0, 2452589.0, 2452590.0, 2452591.0, 2452592.0, 2452593.0, 2452594.0, 2452595.0, 2452596.0, 2452597.0, 2452598.0, 2452599.0, 2452600.0, 2452601.0, 2452602.0, 2452603.0, 2452604.0, 2452605.0, 2452606.0, 2452607.0, 2452608.0, 2452609.0, 2452610.0, 2452611.0, 2452612.0, 2452613.0, 2452614.0, 2452615.0, 2452616.0, 2452617.0, 2452618.0, 2452619.0, 2452620.0, 2452621.0, 2452622.0, 2452623.0, 2452624.0, 2452625.0, 2452626.0, 2452627.0, 2452628.0, 2452629.0, 2452630.0, 2452631.0, 2452632.0, 2452633.0, 2452634.0, 2452635.0, 2452636.0, 2452637.0, 2452638.0, 2452639.0, 2452640.0, 2452641.0, 2452642.0, 2452643.0, 2452644.0, 2452645.0, 2452646.0, 2452647.0, 2452648.0]",100,"[2452548.0, 2452550.0, 2452552.0, 2452554.0, 2452556.0, 2452558.0, 2452560.0, 2452562.0, 2452564.0, 2452566.0, 2452568.0, 2452570.0, 2452572.0, 2452574.0, 2452576.0, 2452578.0, 2452580.0, 2452582.0, 2452584.0, 2452586.0, 2452588.0, 2452590.0, 2452592.0, 2452594.0, 2452596.0, 2452598.0, 2452600.0, 2452602.0, 2452604.0, 2452606.0, 2452608.0, 2452610.0, 2452612.0, 2452614.0, 2452616.0, 2452618.0, 2452620.0, 2452622.0, 2452624.0, 2452626.0, 2452628.0, 2452630.0, 2452632.0, 2452634.0, 2452636.0, 2452638.0, 2452640.0, 2452642.0, 2452644.0, 2452646.0, 2452648.0]"
web_page,wp_autogen_flag,string,[],2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
web_page,wp_customer_sk,int,"[2535.0, 3148.0, 14915.0, 22958.0, 32124.0, 50647.0, 58280.0, 73343.0, 75917.0, 79040.0, 86744.0, 92792.0, 100332.0, 113838.0, 118201.0, 126414.0, 141949.0, 148995.0, 158687.0, 159418.0, 179483.0, 180921.0, 186208.0, 223245.0, 224985.0, 233928.0, 238036.0, 241772.0, 252119.0, 262637.0, 265510.0, 275232.0, 295063.0, 297805.0, 301922.0, 310218.0, 320086.0, 330687.0, 339553.0, 341428.0, 348820.0, 349302.0, 354317.0, 363261.0, 379012.0, 383158.0, 388811.0, 395710.0, 400208.0, 404384.0, 410814.0, 424876.0, 428269.0, 448430.0, 452229.0, 460562.0, 463890.0, 474078.0, 475159.0, 495810.0, 515302.0, 526796.0, 531963.0, 547827.0, 556917.0, 570675.0, 574605.0, 576442.0, 579707.0, 581719.0, 590259.0, 606303.0, 609103.0, 610783.0, 615473.0, 617409.0, 622700.0, 623432.0, 630807.0, 637848.0, 646741.0, 651985.0, 652938.0, 653652.0, 660135.0, 662733.0, 667538.0, 670366.0, 678002.0, 680794.0, 708647.0, 713737.0, 728391.0, 731685.0, 741615.0, 746975.0, 749715.0, 756127.0, 760944.0, 771852.0, 807550.0, 814583.0, 817891.0, 826866.0, 837737.0, 841271.0, 845953.0, 864377.0, 875660.0, 893549.0, 893947.0, 899718.0, 900745.0, 908790.0, 917500.0, 920786.0, 929309.0, 941379.0, 950772.0, 961854.0, 967412.0, 969482.0, 979886.0, 980198.0, 992729.0, 1005477.0, 1007700.0, 1012710.0, 1020712.0, 1030922.0, 1036422.0, 1047452.0, 1058645.0, 1072741.0, 1075160.0, 1080653.0, 1088613.0, 1097345.0, 1106511.0, 1119627.0, 1129214.0, 1133479.0, 1136133.0, 1138197.0, 1150606.0, 1157098.0, 1160180.0, 1165697.0, 1166022.0, 1179393.0, 1181060.0, 1193412.0, 1199007.0, 1202199.0, 1218863.0, 1229090.0, 1233414.0, 1237455.0, 1238795.0, 1254895.0, 1258244.0, 1259919.0, 1269388.0, 1274664.0, 1290757.0, 1299547.0, 1329760.0, 1335796.0, 1338149.0, 1347052.0, 1347983.0, 1353435.0, 1356180.0, 1359630.0, 1368078.0, 1380071.0, 1384188.0, 1399611.0, 1400937.0, 1413953.0, 1418800.0, 1426716.0, 1452891.0, 1458130.0, 1461870.0, 1465054.0, 1472035.0, 1475424.0, 1480291.0, 1488402.0, 1489074.0, 1511056.0, 1522032.0, 1532953.0, 1543702.0, 1555834.0, 1556934.0, 1573303.0, 1578026.0, 1582231.0, 1587673.0, 1593758.0, 1594774.0, 1597151.0, 1611295.0, 1612869.0, 1622432.0, 1636343.0, 1640679.0, 1644901.0, 1654701.0, 1657916.0, 1662340.0, 1671923.0, 1688213.0, 1693179.0, 1704910.0, 1718106.0, 1735812.0, 1736095.0, 1744209.0, 1748039.0, 1749100.0, 1757399.0, 1766975.0, 1773935.0, 1781663.0, 1787463.0, 1797840.0, 1799306.0, 1811788.0, 1833036.0, 1834615.0, 1839390.0, 1849169.0, 1855348.0, 1870886.0, 1882913.0, 1891588.0, 1906388.0, 1916434.0, 1922780.0, 1924639.0, 1941244.0, 1953142.0, 1964657.0, 1966583.0, 1975476.0, 1981483.0, 1983798.0, 1986385.0, 1994903.0, 1998639.0]",535,"[2535.0, 50952.32, 87227.84000000001, 128278.20000000003, 179713.08000000002, 234749.6, 267843.28, 312981.04000000004, 348974.24, 385193.08, 416438.8, 462026.32, 520819.1200000001, 572718.6, 599243.6400000001, 620583.6000000001, 650097.16, 666000.4, 712311.7999999999, 749057.4, 813176.4, 845203.88, 899025.4800000001, 928627.16, 969399.2000000001, 1007700.0, 1047899.7200000001, 1089311.56, 1133797.48, 1161062.72, 1194531.0, 1234383.84, 1262570.32, 1331691.52, 1354423.2000000002, 1390357.2000000002, 1438233.0000000002, 1473661.72, 1516763.5200000003, 1566100.6400000004, 1594367.6, 1631335.04, 1660924.32, 1714411.12, 1748845.36, 1786303.0, 1834362.36, 1881469.7600000002, 1924490.28, 1975120.28, 1998639.0]"
web_page,wp_url,string,[],1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
web_page,wp_type,string,[],7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
web_page,wp_char_count,int,"[354.0, 489.0, 546.0, 645.0, 677.0, 696.0, 713.0, 731.0, 781.0, 822.0, 847.0, 863.0, 874.0, 886.0, 901.0, 924.0, 933.0, 957.0, 976.0, 996.0, 1007.0, 1035.0, 1055.0, 1089.0, 1128.0, 1163.0, 1183.0, 1194.0, 1207.0, 1226.0, 1252.0, 1261.0, 1280.0, 1294.0, 1314.0, 1332.0, 1351.0, 1382.0, 1407.0, 1440.0, 1461.0, 1480.0, 1495.0, 1507.0, 1546.0, 1579.0, 1593.0, 1615.0, 1627.0, 1644.0, 1661.0, 1679.0, 1696.0, 1703.0, 1721.0, 1741.0, 1755.0, 1777.0, 1802.0, 1815.0, 1835.0, 1852.0, 1868.0, 1898.0, 1917.0, 1923.0, 1944.0, 1965.0, 1972.0, 1986.0, 1999.0, 2015.0, 2036.0, 2045.0, 2091.0, 2100.0, 2122.0, 2141.0, 2157.0, 2193.0, 2230.0, 2233.0, 2246.0, 2254.0, 2278.0, 2307.0, 2352.0, 2371.0, 2394.0, 2420.0, 2441.0, 2466.0, 2494.0, 2513.0, 2538.0, 2582.0, 2599.0, 2616.0, 2655.0, 2679.0, 2687.0, 2699.0, 2709.0, 2724.0, 2739.0, 2761.0, 2785.0, 2798.0, 2808.0, 2839.0, 2851.0, 2860.0, 2876.0, 2889.0, 2913.0, 2926.0, 2959.0, 2973.0, 2989.0, 3007.0, 3038.0, 3074.0, 3091.0, 3114.0, 3133.0, 3148.0, 3172.0, 3189.0, 3195.0, 3215.0, 3223.0, 3233.0, 3274.0, 3289.0, 3318.0, 3334.0, 3361.0, 3377.0, 3407.0, 3429.0, 3452.0, 3467.0, 3510.0, 3524.0, 3535.0, 3561.0, 3581.0, 3591.0, 3602.0, 3615.0, 3632.0, 3661.0, 3674.0, 3698.0, 3717.0, 3737.0, 3756.0, 3785.0, 3829.0, 3858.0, 3878.0, 3887.0, 3898.0, 3916.0, 3928.0, 3962.0, 3972.0, 3988.0, 4006.0, 4024.0, 4035.0, 4045.0, 4069.0, 4087.0, 4100.0, 4117.0, 4161.0, 4170.0, 4186.0, 4203.0, 4234.0, 4258.0, 4312.0, 4334.0, 4348.0, 4407.0, 4436.0, 4470.0, 4481.0, 4517.0, 4541.0, 4561.0, 4583.0, 4596.0, 4622.0, 4646.0, 4698.0, 4723.0, 4730.0, 4757.0, 4791.0, 4822.0, 4843.0, 4879.0, 4922.0, 4984.0, 5001.0, 5056.0, 5089.0, 5105.0, 5138.0, 5157.0, 5175.0, 5201.0, 5223.0, 5245.0, 5280.0, 5317.0, 5396.0, 5450.0, 5479.0, 5507.0, 5568.0, 5633.0, 5666.0, 5698.0, 5716.0, 5737.0, 5751.0, 5789.0, 5799.0, 5820.0, 5892.0, 5943.0, 5977.0, 6018.0, 6082.0, 6110.0, 6241.0, 6354.0, 6399.0, 6481.0, 6530.0, 6579.0, 6688.0, 6775.0, 6853.0, 6910.0, 7113.0, 7182.0, 7261.0, 7319.0, 7639.0, 7927.0, 8339.0]",1326,"[354.0, 697.36, 849.56, 926.16, 1015.96, 1171.0, 1256.32, 1342.6399999999999, 1473.16, 1589.08, 1675.3999999999999, 1753.32, 1851.32, 1944.84, 2017.52, 2125.8, 2236.64, 2358.8399999999997, 2478.3199999999997, 2607.8399999999997, 2705.0, 2793.8399999999997, 2872.16, 2970.7599999999998, 3089.64, 3189.0, 3275.2, 3381.8, 3513.36, 3594.52, 3683.6, 3806.12, 3908.08, 3999.52, 4081.9599999999996, 4182.8, 4331.36, 4480.56, 4597.04, 4733.239999999999, 4887.599999999999, 5093.48, 5208.92, 5419.759999999998, 5650.16, 5773.799999999999, 5966.12, 6326.8799999999965, 6670.559999999999, 7176.479999999998, 8339.0]"
web_page,wp_link_count,int,"[2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0]",25,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0, 10.0, 11.0, 11.0, 12.0, 12.0, 13.0, 13.0, 14.0, 14.0, 15.0, 15.0, 16.0, 16.0, 17.0, 17.0, 18.0, 18.0, 19.0, 19.0, 20.0, 20.0, 21.0, 21.0, 22.0, 22.0, 23.0, 23.0, 24.0, 24.0, 25.0, 25.0]"
web_page,wp_image_count,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]",7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
web_page,wp_max_ad_count,int,"[0.0, 1.0, 2.0, 3.0, 4.0]",5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
web_returns,wr_returned_time_sk,int,"[0.0, 1403.0, 2813.0, 3917.0, 4631.0, 5339.0, 6040.0, 6751.0, 7456.0, 8167.0, 8879.0, 9585.0, 10304.0, 11014.0, 11735.0, 12442.0, 13147.0, 13863.0, 14512.0, 14980.0, 15455.0, 15932.0, 16409.0, 16882.0, 17353.0, 17828.0, 18300.0, 18771.0, 19242.0, 19712.0, 20185.0, 20659.0, 21130.0, 21602.0, 22077.0, 22548.0, 23021.0, 23494.0, 23961.0, 24431.0, 24907.0, 25331.0, 25688.0, 26042.0, 26397.0, 26753.0, 27111.0, 27464.0, 27818.0, 28175.0, 28528.0, 28881.0, 29237.0, 29595.0, 29949.0, 30301.0, 30656.0, 31011.0, 31359.0, 31711.0, 32066.0, 32417.0, 32700.0, 32982.0, 33265.0, 33550.0, 33835.0, 34115.0, 34402.0, 34685.0, 34969.0, 35252.0, 35538.0, 35820.0, 36105.0, 36387.0, 36671.0, 36953.0, 37239.0, 37520.0, 37804.0, 38085.0, 38368.0, 38651.0, 38933.0, 39219.0, 39502.0, 39787.0, 40069.0, 40354.0, 40635.0, 40917.0, 41203.0, 41483.0, 41767.0, 42050.0, 42337.0, 42621.0, 42904.0, 43187.0, 43394.0, 43599.0, 43802.0, 44005.0, 44207.0, 44410.0, 44609.0, 44811.0, 45015.0, 45218.0, 45419.0, 45623.0, 45827.0, 46031.0, 46233.0, 46434.0, 46636.0, 46853.0, 47136.0, 47419.0, 47701.0, 47983.0, 48269.0, 48550.0, 48834.0, 49114.0, 49398.0, 49685.0, 49967.0, 50252.0, 50623.0, 51099.0, 51570.0, 52047.0, 52518.0, 52988.0, 53461.0, 53934.0, 54299.0, 54654.0, 55005.0, 55358.0, 55716.0, 56072.0, 56430.0, 56783.0, 57134.0, 57484.0, 57790.0, 58076.0, 58359.0, 58644.0, 58927.0, 59213.0, 59496.0, 59780.0, 60062.0, 60346.0, 60629.0, 60913.0, 61195.0, 61433.0, 61668.0, 61905.0, 62138.0, 62373.0, 62610.0, 62847.0, 63085.0, 63320.0, 63558.0, 63792.0, 64028.0, 64264.0, 64499.0, 64735.0, 64945.0, 65147.0, 65350.0, 65555.0, 65757.0, 65958.0, 66160.0, 66362.0, 66562.0, 66762.0, 66966.0, 67169.0, 67374.0, 67579.0, 67781.0, 67984.0, 68185.0, 68387.0, 68567.0, 68746.0, 68921.0, 69100.0, 69277.0, 69454.0, 69632.0, 69809.0, 69987.0, 70162.0, 70339.0, 70517.0, 70695.0, 70871.0, 71046.0, 71224.0, 71400.0, 71579.0, 71756.0, 71933.0, 72126.0, 72328.0, 72531.0, 72734.0, 72939.0, 73143.0, 73345.0, 73547.0, 73747.0, 73949.0, 74153.0, 74354.0, 74555.0, 74759.0, 74961.0, 75162.0, 75367.0, 75569.0, 75839.0, 76122.0, 76406.0, 76689.0, 76974.0, 77254.0, 77537.0, 77824.0, 78109.0, 78392.0, 78672.0, 78954.0, 79264.0, 79733.0, 80209.0, 80676.0, 81150.0, 81624.0, 82096.0, 82571.0, 83530.0, 84958.0, 86399.0]",83505,"[0.0, 5395.08, 8991.96, 12611.199999999999, 15607.64, 18016.8, 20412.52, 22812.88, 25178.36, 27010.76, 28810.399999999998, 30613.399999999998, 32402.96, 33846.2, 35286.32, 36727.4, 38164.24, 39604.6, 41042.84, 42484.68, 43720.799999999996, 44746.36, 45778.04, 46818.28, 48246.119999999995, 49685.0, 51608.16, 53992.4, 55801.44, 57581.92, 59041.4, 60481.84, 61800.72, 62999.32, 64197.92, 65309.4, 66337.76, 67365.8, 68394.2, 69298.23999999999, 70197.4, 71095.84, 72002.48, 73028.76, 74055.08, 75081.59999999999, 76315.12, 77755.12, 79214.4, 81586.07999999999, 86399.0]"
web_returns,wr_item_sk,int,"[1.0, 793.0, 1603.0, 2409.0, 3221.0, 4024.0, 4819.0, 5623.0, 6433.0, 7229.0, 8032.0, 8837.0, 9637.0, 10440.0, 11249.0, 12047.0, 12851.0, 13657.0, 14450.0, 15257.0, 16063.0, 16865.0, 17668.0, 18475.0, 19273.0, 20071.0, 20872.0, 21674.0, 22471.0, 23277.0, 24073.0, 24876.0, 25670.0, 26477.0, 27277.0, 28070.0, 28870.0, 29672.0, 30470.0, 31274.0, 32077.0, 32885.0, 33689.0, 34498.0, 35308.0, 36109.0, 36910.0, 37718.0, 38529.0, 39331.0, 40139.0, 40939.0, 41732.0, 42531.0, 43339.0, 44145.0, 44943.0, 45746.0, 46546.0, 47352.0, 48152.0, 48951.0, 49759.0, 50565.0, 51367.0, 52173.0, 52978.0, 53785.0, 54589.0, 55388.0, 56191.0, 57001.0, 57806.0, 58605.0, 59408.0, 60217.0, 61035.0, 61839.0, 62638.0, 63439.0, 64249.0, 65056.0, 65857.0, 66665.0, 67471.0, 68275.0, 69079.0, 69887.0, 70683.0, 71491.0, 72284.0, 73094.0, 73896.0, 74706.0, 75505.0, 76310.0, 77113.0, 77915.0, 78718.0, 79519.0, 80318.0, 81125.0, 81923.0, 82729.0, 83530.0, 84334.0, 85135.0, 85933.0, 86748.0, 87555.0, 88366.0, 89173.0, 89979.0, 90781.0, 91579.0, 92384.0, 93188.0, 93992.0, 94797.0, 95601.0, 96396.0, 97201.0, 98002.0, 98806.0, 99610.0, 100414.0, 101219.0, 102021.0, 102827.0, 103639.0, 104441.0, 105251.0, 106051.0, 106852.0, 107647.0, 108446.0, 109249.0, 110052.0, 110848.0, 111652.0, 112451.0, 113257.0, 114067.0, 114875.0, 115678.0, 116486.0, 117295.0, 118099.0, 118906.0, 119715.0, 120508.0, 121320.0, 122122.0, 122919.0, 123721.0, 124528.0, 125327.0, 126133.0, 126933.0, 127728.0, 128533.0, 129331.0, 130131.0, 130941.0, 131743.0, 132545.0, 133339.0, 134139.0, 134940.0, 135734.0, 136532.0, 137331.0, 138139.0, 138929.0, 139735.0, 140533.0, 141338.0, 142147.0, 142943.0, 143752.0, 144561.0, 145368.0, 146167.0, 146970.0, 147785.0, 148590.0, 149402.0, 150206.0, 151013.0, 151817.0, 152615.0, 153419.0, 154220.0, 155021.0, 155825.0, 156628.0, 157433.0, 158235.0, 159043.0, 159850.0, 160654.0, 161449.0, 162254.0, 163051.0, 163854.0, 164659.0, 165459.0, 166258.0, 167062.0, 167869.0, 168668.0, 169481.0, 170282.0, 171081.0, 171883.0, 172681.0, 173479.0, 174289.0, 175087.0, 175893.0, 176698.0, 177499.0, 178304.0, 179113.0, 179911.0, 180709.0, 181501.0, 182300.0, 183106.0, 183913.0, 184709.0, 185509.0, 186319.0, 187119.0, 187923.0, 188726.0, 189526.0, 190329.0, 191137.0, 191941.0, 192748.0, 193555.0, 194353.0, 195158.0, 195961.0, 196757.0, 197551.0, 198355.0, 199162.0, 199964.0, 200762.0, 201577.0, 202384.0, 203180.0, 204000.0]",206807,"[1.0, 4087.6, 8160.8, 12239.96, 16319.64, 20391.399999999998, 24458.44, 28518.0, 32594.12, 36685.72, 40779.0, 44847.24, 48919.04, 53010.28, 57097.6, 61195.8, 65280.28, 69369.87999999999, 73446.87999999999, 77530.04, 81603.79999999999, 85677.63999999998, 89785.56, 93863.35999999999, 97937.92, 102020.99999999999, 106115.08, 110179.36, 114260.92, 118357.24, 122440.8, 126517.0, 130584.6, 134651.63999999998, 138707.8, 142783.8, 146873.63999999998, 150980.72, 155053.16, 159139.83999999997, 163211.6, 167287.96, 171369.72, 175441.63999999998, 179527.96, 183590.19999999998, 187665.72, 191748.03999999998, 195832.52, 199899.83999999997, 204000.0]"
